cycle 20 Stir_pump_PWM 30%
Cycle Start_time_Day Start_time_Hour 
1 2023-02-08 17:20:00 50 30
2 2023-02-08 18:20:00 50 30
3 2023-02-08 19:20:00 50 30
4 2023-02-08 20:20:00 50 30
5 2023-02-08 21:20:00 50 30
6 2023-02-08 22:20:00 50 30
7 2023-02-08 23:20:00 50 30
8 2023-02-09 00:20:00 50 30
9 2023-02-09 01:20:00 50 30
10 2023-02-09 02:20:00 50 30
11 2023-02-09 03:20:00 50 30
12 2023-02-09 04:20:00 50 30
13 2023-02-09 05:20:00 50 30
14 2023-02-09 06:20:00 50 30
15 2023-02-09 07:20:00 50 30
16 2023-02-09 08:20:00 50 30
17 2023-02-09 09:20:00 50 30
18 2023-02-09 10:20:00 50 30
19 2023-02-09 11:20:00 50 30
20 2023-02-09 12:20:00 50 30

No_Count Cycle Cycle_Count Date Time Oxygen_1 Oxygen_2 Temp_1 Temp_2 Light THL_Temp Stir_On Fill_On
1726 5 287 2023-02-08 22:07:50 247.94 250.31 21.32 19.36 3.3 19.3 1 0
1727 5 288 2023-02-08 22:08:00 247.89 250.1 21.32 19.36 0.0 19.3 1 0
1728 5 289 2023-02-08 22:08:10 248.31 250.03 21.32 19.36 0.0 19.3 1 0
1729 5 290 2023-02-08 22:08:20 248.17 250.24 21.32 19.36 3.3 19.3 1 0
1730 5 291 2023-02-08 22:08:30 248.24 250.19 21.32 19.36 0.0 19.3 1 0
1731 5 292 2023-02-08 22:08:40 248.01 249.92 21.32 19.38 3.3 19.3 1 0
1732 5 293 2023-02-08 22:08:50 248.44 249.9 21.32 19.38 3.3 19.3 1 0
1733 5 294 2023-02-08 22:09:00 248.12 249.9 21.32 19.38 3.3 19.3 1 0
1734 5 295 2023-02-08 22:09:10 247.82 250.01 21.32 19.38 3.3 19.3 1 0
1735 5 296 2023-02-08 22:09:20 248.05 250.01 21.32 19.36 0.0 19.3 1 0
1736 5 297 2023-02-08 22:09:30 248.12 249.92 21.32 19.36 0.0 19.3 1 0
1737 5 298 2023-02-08 22:09:40 248.1 249.85 21.32 19.36 0.0 19.3 1 0
1738 5 299 2023-02-08 22:09:50 248.12 249.94 21.32 19.36 0.0 19.3 1 0
1739 F 1 2023-02-08 22:10:00 248.21 250.58 21.32 19.36 3.3 19.3 1 1
1740 F 2 2023-02-08 22:10:10 248.05 250.95 21.32 19.36 0.0 19.3 1 1
1741 F 3 2023-02-08 22:10:20 247.8 251.68 21.32 19.33 0.0 19.3 1 1
1742 F 4 2023-02-08 22:10:30 247.91 251.94 21.32 19.33 3.3 19.3 1 1
1743 F 5 2023-02-08 22:10:40 248.33 251.93 21.32 19.31 0.0 19.3 1 1
1744 F 6 2023-02-08 22:10:50 247.89 252.61 21.32 19.28 3.3 19.3 1 1
1745 F 7 2023-02-08 22:11:00 247.89 252.61 21.32 19.28 3.3 19.3 1 1
1746 F 8 2023-02-08 22:11:10 247.82 252.71 21.32 19.28 0.0 19.3 1 1
1747 F 9 2023-02-08 22:11:20 248.1 252.79 21.32 19.26 0.0 19.3 1 1
1748 F 10 2023-02-08 22:11:30 247.96 252.82 21.32 19.26 3.3 19.3 1 1
1749 F 11 2023-02-08 22:11:40 247.87 253.27 21.32 19.23 3.3 19.3 1 1
1750 F 12 2023-02-08 22:11:50 247.75 253.06 21.32 19.23 3.3 19.3 1 1
1751 F 13 2023-02-08 22:12:00 248.05 253.36 21.32 19.21 3.3 19.3 1 1
1752 F 14 2023-02-08 22:12:10 247.84 253.17 21.32 19.21 0.0 19.2 1 1
1753 F 15 2023-02-08 22:12:20 248.26 253.38 21.32 19.21 3.3 19.3 1 1
1754 F 16 2023-02-08 22:12:30 248.1 253.56 21.32 19.18 0.0 19.3 1 1
1755 F 17 2023-02-08 22:12:40 247.87 253.44 21.32 19.18 0.0 19.3 1 1
1756 F 18 2023-02-08 22:12:50 248.19 253.58 21.29 19.18 3.3 19.3 1 1
1757 F 19 2023-02-08 22:13:00 247.87 253.43 21.32 19.16 0.0 19.2 1 1
1758 F 20 2023-02-08 22:13:10 248.1 253.62 21.32 19.16 3.3 19.3 1 1
1759 F 21 2023-02-08 22:13:20 248.17 253.62 21.29 19.16 0.0 19.3 1 1
1760 F 22 2023-02-08 22:13:30 248.21 253.55 21.29 19.16 0.0 19.3 1 1
1761 F 23 2023-02-08 22:13:40 247.84 253.54 21.32 19.13 3.3 19.3 1 1
1762 F 24 2023-02-08 22:13:51 248.19 253.77 21.32 19.13 0.0 19.3 1 1
1763 F 25 2023-02-08 22:14:01 248.14 253.8 21.29 19.13 0.0 19.3 1 1
1764 F 26 2023-02-08 22:14:11 248.35 253.79 21.29 19.11 29.9 19.3 1 1
1765 F 27 2023-02-08 22:14:21 248.07 253.61 21.29 19.13 3.3 19.3 1 1
1766 F 28 2023-02-08 22:14:31 247.91 253.74 21.29 19.11 6.6 19.3 1 1
1767 F 29 2023-02-08 22:14:41 248.03 253.83 21.29 19.11 0.0 19.2 1 1
1768 F 30 2023-02-08 22:14:51 248.12 253.76 21.29 19.11 3.3 19.3 1 1
1769 F 31 2023-02-08 22:15:01 248.42 253.83 21.29 19.08 0.0 19.3 1 1
1770 F 32 2023-02-08 22:15:11 247.98 254.01 21.29 19.08 0.0 19.3 1 1
1771 F 33 2023-02-08 22:15:21 248.19 253.73 21.29 19.08 0.0 19.3 1 1
1772 F 34 2023-02-08 22:15:31 248.14 253.55 21.29 19.08 0.0 19.3 1 1
1773 F 35 2023-02-08 22:15:41 248.14 253.62 21.29 19.08 0.0 19.3 1 1
1774 F 36 2023-02-08 22:15:51 248.12 253.64 21.29 19.08 0.0 19.3 1 1
1775 F 37 2023-02-08 22:16:01 248.24 253.91 21.29 19.06 3.3 19.3 1 1
1776 F 38 2023-02-08 22:16:11 248.14 253.98 21.29 19.06 0.0 19.3 1 1
1777 F 39 2023-02-08 22:16:21 248.33 253.68 21.29 19.06 3.3 19.3 1 1
1778 F 40 2023-02-08 22:16:31 248.28 253.82 21.29 19.06 3.3 19.3 1 1
1779 F 41 2023-02-08 22:16:41 248.1 254.03 21.29 19.06 0.0 19.3 1 1
1780 F 42 2023-02-08 22:16:51 248.19 253.63 21.29 19.06 3.3 19.3 1 1
1781 F 43 2023-02-08 22:17:01 248.03 254.02 21.29 19.03 36.6 19.3 1 1
1782 F 44 2023-02-08 22:17:11 248.21 253.88 21.29 19.03 6.6 19.3 1 1
1783 F 45 2023-02-08 22:17:21 247.87 253.57 21.29 19.03 3.3 19.3 1 1
1784 F 46 2023-02-08 22:17:31 248.24 254.18 21.29 19.03 0.0 19.3 1 1
1785 F 47 2023-02-08 22:17:41 247.89 253.6 21.29 19.03 0.0 19.3 1 1
1786 F 48 2023-02-08 22:17:51 248.28 254.08 21.29 19.01 16.6 19.3 1 1
1787 F 49 2023-02-08 22:18:01 248.26 254.19 21.29 19.01 0.0 19.3 1 1
1788 F 50 2023-02-08 22:18:11 248.21 254.15 21.29 19.01 0.0 19.3 1 1
1789 F 51 2023-02-08 22:18:21 248.03 254.05 21.29 19.01 0.0 19.3 1 1
1790 F 52 2023-02-08 22:18:31 248.17 254.17 21.29 19.01 0.0 19.3 1 1
1791 F 53 2023-02-08 22:18:41 248.12 253.94 21.29 19.01 3.3 19.3 1 1
1792 F 54 2023-02-08 22:18:51 248.24 253.98 21.29 19.01 0.0 19.3 1 1
1793 F 55 2023-02-08 22:19:01 248.19 254.01 21.29 19.01 0.0 19.3 1 1
1794 F 56 2023-02-08 22:19:11 248.17 254.21 21.29 18.98 6.6 19.2 1 1
1795 F 57 2023-02-08 22:19:21 248.0 254.28 21.29 18.98 3.3 19.2 1 1
1796 F 58 2023-02-08 22:19:31 248.19 254.21 21.29 18.98 6.6 19.3 1 1
1797 F 59 2023-02-08 22:19:41 248.19 254.19 21.29 18.98 3.3 19.3 1 1
1798 F 60 2023-02-08 22:19:51 248.05 254.33 21.29 18.98 3.3 19.3 1 1
1799 F 61 2023-02-08 22:20:01 248.24 253.21 21.29 18.98 0.0 19.3 1 0
1800 6 1 2023-02-08 22:20:11 248.07 252.81 21.29 18.98 3.3 19.2 1 0
1801 6 2 2023-02-08 22:20:21 248.17 252.38 21.29 19.01 0.0 19.2 1 0
1802 6 3 2023-02-08 22:20:31 248.35 251.78 21.29 19.01 3.3 19.3 1 0
1803 6 4 2023-02-08 22:20:41 248.0 251.66 21.29 19.01 3.3 19.2 1 0
1804 6 5 2023-02-08 22:20:51 248.26 251.34 21.26 19.01 3.3 19.2 1 0
1805 6 6 2023-02-08 22:21:01 248.05 251.23 21.29 19.01 3.3 19.2 1 0
1806 6 7 2023-02-08 22:21:11 248.28 250.77 21.26 19.03 3.3 19.3 1 0
1807 6 8 2023-02-08 22:21:21 248.35 250.61 21.26 19.03 0.0 19.2 1 0
1808 6 9 2023-02-08 22:21:31 248.21 250.71 21.26 19.03 3.3 19.3 1 0
1809 6 10 2023-02-08 22:21:41 248.35 250.82 21.26 19.03 0.0 19.3 1 0
1810 6 11 2023-02-08 22:21:51 248.37 250.38 21.26 19.03 0.0 19.3 1 0
1811 6 12 2023-02-08 22:22:01 248.16 250.52 21.26 19.03 3.3 19.3 1 0
1812 6 13 2023-02-08 22:22:11 248.44 250.07 21.26 19.06 3.3 19.3 1 0
1813 6 14 2023-02-08 22:22:21 248.03 250.32 21.29 19.03 3.3 19.3 1 0
1814 6 15 2023-02-08 22:22:31 248.33 250.25 21.26 19.06 3.3 19.2 1 0
1815 6 16 2023-02-08 22:22:41 248.37 249.98 21.26 19.06 3.3 19.3 1 0
1816 6 17 2023-02-08 22:22:51 248.35 250.19 21.26 19.06 3.3 19.3 1 0
1817 6 18 2023-02-08 22:23:01 248.6 249.82 21.26 19.06 23.3 19.3 1 0
1818 6 19 2023-02-08 22:23:11 248.35 249.8 21.26 19.06 0.0 19.3 1 0
1819 6 20 2023-02-08 22:23:21 248.37 250.05 21.26 19.06 3.3 19.3 1 0
1820 6 21 2023-02-08 22:23:31 248.23 249.87 21.26 19.06 3.3 19.2 1 0
1821 6 22 2023-02-08 22:23:41 248.35 249.98 21.26 19.06 3.3 19.3 1 0
1822 6 23 2023-02-08 22:23:51 248.39 250.07 21.26 19.06 6.6 19.3 1 0
1823 6 24 2023-02-08 22:24:01 248.33 249.93 21.26 19.06 3.3 19.3 1 0
1824 6 25 2023-02-08 22:24:11 248.42 249.58 21.26 19.08 3.3 19.3 1 0
1825 6 26 2023-02-08 22:24:21 248.33 250.14 21.26 19.06 3.3 19.3 1 0
1826 6 27 2023-02-08 22:24:31 248.12 250.14 21.26 19.06 3.3 19.3 1 0
1827 6 28 2023-02-08 22:24:41 248.14 250.16 21.26 19.06 3.3 19.2 1 0
1828 6 29 2023-02-08 22:24:51 248.28 250.06 21.26 19.08 3.3 19.2 1 0
1829 6 30 2023-02-08 22:25:01 248.44 250.14 21.26 19.06 0.0 19.2 1 0
1830 6 31 2023-02-08 22:25:11 248.53 250.14 21.24 19.06 0.0 19.3 1 0
1831 6 32 2023-02-08 22:25:21 248.37 249.9 21.26 19.08 0.0 19.3 1 0
1832 6 33 2023-02-08 22:25:31 248.49 249.92 21.26 19.08 0.0 19.3 1 0
1833 6 34 2023-02-08 22:25:41 248.21 249.99 21.26 19.08 0.0 19.2 1 0
1834 6 35 2023-02-08 22:25:51 248.33 250.19 21.26 19.08 3.3 19.3 1 0
1835 6 36 2023-02-08 22:26:01 248.39 249.92 21.26 19.08 3.3 19.2 1 0
1836 6 37 2023-02-08 22:26:11 248.28 250.01 21.26 19.08 0.0 19.2 1 0
1837 6 38 2023-02-08 22:26:21 248.28 250.1 21.26 19.08 0.0 19.2 1 0
1838 6 39 2023-02-08 22:26:31 248.6 250.31 21.24 19.08 3.3 19.2 1 0
1839 6 40 2023-02-08 22:26:41 248.42 249.99 21.24 19.08 3.3 19.3 1 0
1840 6 41 2023-02-08 22:26:51 248.6 250.26 21.24 19.08 3.3 19.3 1 0
1841 6 42 2023-02-08 22:27:01 248.12 250.04 21.26 19.11 3.3 19.3 1 0
1842 6 43 2023-02-08 22:27:11 248.37 250.06 21.24 19.11 0.0 19.2 1 0
1843 6 44 2023-02-08 22:27:21 248.42 250.22 21.24 19.08 3.3 19.3 1 0
1844 6 45 2023-02-08 22:27:31 248.35 249.94 21.26 19.08 3.3 19.2 1 0
1845 6 46 2023-02-08 22:27:41 248.32 250.04 21.24 19.11 0.0 19.2 1 0
1846 6 47 2023-02-08 22:27:51 248.53 250.09 21.24 19.11 3.3 19.3 1 0
1847 6 48 2023-02-08 22:28:01 248.46 250.11 21.24 19.11 0.0 19.2 1 0
1848 6 49 2023-02-08 22:28:11 248.3 250.09 21.24 19.11 0.0 19.2 1 0
1849 6 50 2023-02-08 22:28:21 248.25 250.09 21.24 19.11 0.0 19.3 1 0
1850 6 51 2023-02-08 22:28:31 248.46 250.06 21.24 19.11 3.3 19.2 1 0
1851 6 52 2023-02-08 22:28:41 248.53 249.9 21.24 19.11 3.3 19.2 1 0
1852 6 53 2023-02-08 22:28:51 248.46 250.25 21.24 19.11 3.3 19.2 1 0
1853 6 54 2023-02-08 22:29:01 248.51 250.56 21.24 19.08 3.3 19.3 1 0
1854 6 55 2023-02-08 22:29:11 248.39 249.93 21.24 19.11 3.3 19.2 1 0
1855 6 56 2023-02-08 22:29:21 248.3 250.16 21.24 19.11 0.0 19.2 1 0
1856 6 57 2023-02-08 22:29:31 248.49 249.84 21.24 19.11 3.3 19.2 1 0
1857 6 58 2023-02-08 22:29:41 248.44 250.11 21.24 19.11 3.3 19.3 1 0
1858 6 59 2023-02-08 22:29:51 248.35 250.29 21.24 19.11 0.0 19.2 1 0
1859 6 60 2023-02-08 22:30:01 248.67 250.29 21.24 19.11 3.3 19.3 1 0
1860 6 61 2023-02-08 22:30:11 248.55 250.16 21.24 19.11 3.3 19.2 1 0
1861 6 62 2023-02-08 22:30:21 248.19 250.32 21.24 19.11 3.3 19.3 1 0
1862 6 63 2023-02-08 22:30:31 248.28 250.27 21.24 19.11 0.0 19.3 1 0
1863 6 64 2023-02-08 22:30:41 248.35 250.16 21.24 19.11 0.0 19.2 1 0
1864 6 65 2023-02-08 22:30:51 248.19 250.5 21.24 19.11 3.3 19.3 1 0
1865 6 66 2023-02-08 22:31:01 248.53 250.2 21.24 19.11 0.0 19.2 1 0
1866 6 67 2023-02-08 22:31:11 248.62 250.18 21.24 19.11 0.0 19.2 1 0
1867 6 68 2023-02-08 22:31:21 248.42 250.09 21.24 19.11 0.0 19.2 1 0
1868 6 69 2023-02-08 22:31:31 248.48 250.14 21.21 19.13 0.0 19.3 1 0
1869 6 70 2023-02-08 22:31:41 248.67 250.14 21.21 19.13 0.0 19.2 1 0
1870 6 71 2023-02-08 22:31:51 248.44 250.16 21.24 19.13 0.0 19.2 1 0
1871 6 72 2023-02-08 22:32:01 248.51 249.96 21.24 19.13 0.0 19.2 1 0
1872 6 73 2023-02-08 22:32:11 248.51 249.98 21.24 19.13 0.0 19.2 1 0
1873 6 74 2023-02-08 22:32:21 248.21 250.14 21.24 19.13 3.3 19.2 1 0
1874 6 75 2023-02-08 22:32:31 248.65 250.23 21.24 19.13 0.0 19.2 1 0
1875 6 76 2023-02-08 22:32:41 248.85 250.42 21.21 19.13 0.0 19.2 1 0
1876 6 77 2023-02-08 22:32:51 248.6 250.26 21.24 19.13 3.3 19.2 1 0
1877 6 78 2023-02-08 22:33:01 248.55 250.12 21.21 19.13 0.0 19.3 1 0
1878 6 79 2023-02-08 22:33:11 248.53 250.19 21.21 19.13 3.3 19.2 1 0
1879 6 80 2023-02-08 22:33:21 248.81 250.28 21.21 19.13 3.3 19.2 1 0
1880 6 81 2023-02-08 22:33:31 248.51 250.19 21.21 19.13 0.0 19.2 1 0
1881 6 82 2023-02-08 22:33:41 248.53 250.23 21.21 19.13 3.3 19.3 1 0
1882 6 83 2023-02-08 22:33:51 248.78 250.37 21.21 19.13 3.3 19.2 1 0
1883 6 84 2023-02-08 22:34:01 248.81 250.2 21.21 19.16 0.0 19.2 1 0
1884 6 85 2023-02-08 22:34:11 248.48 250.42 21.21 19.13 3.3 19.2 1 0
1885 6 86 2023-02-08 22:34:21 248.69 250.28 21.21 19.13 3.3 19.2 1 0
1886 6 87 2023-02-08 22:34:31 248.58 250.39 21.21 19.13 3.3 19.2 1 0
1887 6 88 2023-02-08 22:34:41 248.51 250.55 21.21 19.13 3.3 19.3 1 0
1888 6 89 2023-02-08 22:34:51 248.6 250.51 21.21 19.13 0.0 19.2 1 0
1889 6 90 2023-02-08 22:35:01 248.37 250.46 21.21 19.13 3.3 19.2 1 0
1890 6 91 2023-02-08 22:35:11 248.48 250.4 21.21 19.16 3.3 19.2 1 0
1891 6 92 2023-02-08 22:35:21 248.46 250.58 21.21 19.13 0.0 19.2 1 0
1892 6 93 2023-02-08 22:35:31 248.65 250.38 21.21 19.16 3.3 19.2 1 0
1893 6 94 2023-02-08 22:35:41 248.71 250.1 21.21 19.16 3.3 19.2 1 0
1894 6 95 2023-02-08 22:35:52 248.39 250.52 21.21 19.16 3.3 19.2 1 0
1895 6 96 2023-02-08 22:36:02 248.9 250.74 21.21 19.13 3.3 19.3 1 0
1896 6 97 2023-02-08 22:36:12 248.51 250.29 21.21 19.16 3.3 19.2 1 0
1897 6 98 2023-02-08 22:36:22 248.58 250.33 21.21 19.16 0.0 19.2 1 0
1898 6 99 2023-02-08 22:36:32 248.3 250.15 21.21 19.16 0.0 19.2 1 0
1899 6 100 2023-02-08 22:36:42 248.85 250.31 21.21 19.16 0.0 19.2 1 0
1900 6 101 2023-02-08 22:36:52 248.62 250.39 21.21 19.13 0.0 19.2 1 0
1901 6 102 2023-02-08 22:37:02 248.51 250.24 21.21 19.16 3.3 19.2 1 0
1902 6 103 2023-02-08 22:37:12 248.87 250.49 21.19 19.16 3.3 19.2 1 0
1903 6 104 2023-02-08 22:37:22 248.85 250.4 21.19 19.16 3.3 19.2 1 0
1904 6 105 2023-02-08 22:37:32 248.65 250.38 21.21 19.16 0.0 19.2 1 0
1905 6 106 2023-02-08 22:37:42 248.48 250.22 21.21 19.16 6.6 19.2 1 0
1906 6 107 2023-02-08 22:37:52 248.6 250.17 21.19 19.16 3.3 19.2 1 0
1907 6 108 2023-02-08 22:38:02 248.8 250.38 21.19 19.16 3.3 19.2 1 0
1908 6 109 2023-02-08 22:38:12 248.78 250.15 21.19 19.16 3.3 19.2 1 0
1909 6 110 2023-02-08 22:38:22 248.97 250.15 21.19 19.16 3.3 19.2 1 0
1910 6 111 2023-02-08 22:38:32 248.87 250.2 21.19 19.16 0.0 19.2 1 0
1911 6 112 2023-02-08 22:38:42 248.71 250.29 21.19 19.16 0.0 19.3 1 0
1912 6 113 2023-02-08 22:38:52 248.92 250.42 21.19 19.16 3.3 19.2 1 0
1913 6 114 2023-02-08 22:39:02 248.71 250.42 21.19 19.16 6.6 19.2 1 0
1914 6 115 2023-02-08 22:39:12 248.92 250.49 21.19 19.16 0.0 19.2 1 0
1915 6 116 2023-02-08 22:39:22 248.85 250.49 21.19 19.16 0.0 19.2 1 0
1916 6 117 2023-02-08 22:39:32 248.87 250.13 21.19 19.16 3.3 19.2 1 0
1917 6 118 2023-02-08 22:39:42 248.67 250.49 21.19 19.16 3.3 19.2 1 0
1918 6 119 2023-02-08 22:39:52 248.57 250.26 21.19 19.16 3.3 19.2 1 0
1919 6 120 2023-02-08 22:40:02 248.87 250.36 21.19 19.18 0.0 19.2 1 0
1920 6 121 2023-02-08 22:40:12 248.67 250.23 21.19 19.18 3.3 19.2 1 0
1921 6 122 2023-02-08 22:40:22 248.78 250.3 21.19 19.18 3.3 19.2 1 0
1922 6 123 2023-02-08 22:40:32 248.55 250.23 21.19 19.18 0.0 19.2 1 0
1923 6 124 2023-02-08 22:40:42 248.74 250.04 21.19 19.18 3.3 19.2 1 0
1924 6 125 2023-02-08 22:40:52 248.57 250.07 21.19 19.18 0.0 19.2 1 0
1925 6 126 2023-02-08 22:41:02 248.57 250.25 21.19 19.18 3.3 19.2 1 0
1926 6 127 2023-02-08 22:41:12 248.83 250.41 21.19 19.18 0.0 19.2 1 0
1927 6 128 2023-02-08 22:41:22 248.5 249.95 21.19 19.18 0.0 19.2 1 0
1928 6 129 2023-02-08 22:41:32 248.8 250.25 21.19 19.18 0.0 19.1 1 0
1929 6 130 2023-02-08 22:41:42 248.8 250.3 21.19 19.18 0.0 19.2 1 0
1930 6 131 2023-02-08 22:41:52 248.64 250.23 21.19 19.18 0.0 19.2 1 0
1931 6 132 2023-02-08 22:42:02 249.03 250.25 21.16 19.18 0.0 19.2 1 0
1932 6 133 2023-02-08 22:42:12 248.87 250.36 21.19 19.18 3.3 19.2 1 0
1933 6 134 2023-02-08 22:42:22 248.48 250.23 21.19 19.18 0.0 19.2 1 0
1934 6 135 2023-02-08 22:42:32 248.83 250.43 21.19 19.18 0.0 19.2 1 0
1935 6 136 2023-02-08 22:42:42 248.55 250.25 21.19 19.18 3.3 19.2 1 0
1936 6 137 2023-02-08 22:42:52 248.37 250.07 21.19 19.18 0.0 19.2 1 0
1937 6 138 2023-02-08 22:43:02 248.74 250.25 21.19 19.18 0.0 19.2 1 0
1938 6 139 2023-02-08 22:43:12 248.83 250.46 21.19 19.18 0.0 19.2 1 0
1939 6 140 2023-02-08 22:43:22 248.48 250.16 21.19 19.18 6.6 19.2 1 0
1940 6 141 2023-02-08 22:43:32 248.83 250.43 21.19 19.18 3.3 19.2 1 0
1941 6 142 2023-02-08 22:43:42 248.55 250.23 21.19 19.18 43.3 19.2 1 0
1942 6 143 2023-02-08 22:43:52 248.94 250.19 21.19 19.21 0.0 19.2 1 0
1943 6 144 2023-02-08 22:44:02 248.62 250.41 21.19 19.18 0.0 19.1 1 0
1944 6 145 2023-02-08 22:44:12 248.76 250.1 21.16 19.21 3.3 19.2 1 0
1945 6 146 2023-02-08 22:44:22 248.55 250.32 21.19 19.18 3.3 19.2 1 0
1946 6 147 2023-02-08 22:44:32 248.53 250.39 21.19 19.18 3.3 19.1 1 0
1947 6 148 2023-02-08 22:44:42 249.03 250.35 21.16 19.21 0.0 19.2 1 0
1948 6 149 2023-02-08 22:44:52 248.6 250.43 21.19 19.18 0.0 19.2 1 0
1949 6 150 2023-02-08 22:45:02 248.74 250.1 21.19 19.21 0.0 19.2 1 0
1950 6 151 2023-02-08 22:45:12 248.62 250.17 21.19 19.21 3.3 19.2 1 0
1951 6 152 2023-02-08 22:45:22 248.64 250.26 21.19 19.21 3.3 19.2 1 0
1952 6 153 2023-02-08 22:45:32 248.62 249.98 21.16 19.21 3.3 19.2 1 0
1953 6 154 2023-02-08 22:45:42 248.71 250.34 21.16 19.18 0.0 19.2 1 0
1954 6 155 2023-02-08 22:45:52 248.57 250.21 21.19 19.21 0.0 19.2 1 0
1955 6 156 2023-02-08 22:46:02 248.83 250.35 21.16 19.21 3.3 19.2 1 0
1956 6 157 2023-02-08 22:46:12 249.1 250.37 21.16 19.21 3.3 19.1 1 0
1957 6 158 2023-02-08 22:46:22 249.01 250.19 21.16 19.21 23.3 19.2 1 0
1958 6 159 2023-02-08 22:46:32 248.85 250.4 21.16 19.21 0.0 19.2 1 0
1959 6 160 2023-02-08 22:46:42 249.01 250.53 21.16 19.21 43.3 19.1 1 0
1960 6 161 2023-02-08 22:46:52 248.8 250.26 21.16 19.21 3.3 19.2 1 0
1961 6 162 2023-02-08 22:47:02 249.01 250.4 21.16 19.21 3.3 19.1 1 0
1962 6 163 2023-02-08 22:47:12 249.13 250.14 21.16 19.21 0.0 19.1 1 0
1963 6 164 2023-02-08 22:47:22 248.94 250.4 21.16 19.21 3.3 19.1 1 0
1964 6 165 2023-02-08 22:47:32 248.71 250.33 21.16 19.21 3.3 19.2 1 0
1965 6 166 2023-02-08 22:47:42 248.57 250.42 21.19 19.21 0.0 19.1 1 0
1966 6 167 2023-02-08 22:47:52 248.69 250.3 21.16 19.21 3.3 19.1 1 0
1967 6 168 2023-02-08 22:48:02 248.9 250.24 21.16 19.23 3.3 19.2 1 0
1968 6 169 2023-02-08 22:48:12 248.76 250.4 21.16 19.21 0.0 19.1 1 0
1969 6 170 2023-02-08 22:48:22 248.73 250.08 21.16 19.23 0.0 19.2 1 0
1970 6 171 2023-02-08 22:48:32 248.83 250.15 21.16 19.23 0.0 19.2 1 0
1971 6 172 2023-02-08 22:48:42 248.76 250.1 21.16 19.23 3.3 19.2 1 0
1972 6 173 2023-02-08 22:48:52 248.8 249.94 21.16 19.23 0.0 19.1 1 0
1973 6 174 2023-02-08 22:49:02 248.96 250.2 21.16 19.23 3.3 19.1 1 0
1974 6 175 2023-02-08 22:49:12 248.87 250.24 21.16 19.23 0.0 19.2 1 0
1975 6 176 2023-02-08 22:49:22 248.8 250.44 21.16 19.21 0.0 19.2 1 0
1976 6 177 2023-02-08 22:49:32 248.85 250.1 21.16 19.23 3.3 19.2 1 0
1977 6 178 2023-02-08 22:49:42 248.83 250.15 21.16 19.23 0.0 19.1 1 0
1978 6 179 2023-02-08 22:49:52 248.85 250.1 21.16 19.23 3.3 19.2 1 0
1979 6 180 2023-02-08 22:50:02 248.92 250.27 21.16 19.23 3.3 19.1 1 0
1980 6 181 2023-02-08 22:50:12 248.64 250.33 21.16 19.23 3.3 19.1 1 0
1981 6 182 2023-02-08 22:50:22 248.96 250.15 21.16 19.23 3.3 19.1 1 0
1982 6 183 2023-02-08 22:50:32 248.6 250.13 21.16 19.23 3.3 19.2 1 0
1983 6 184 2023-02-08 22:50:42 248.64 250.3 21.16 19.21 3.3 19.1 1 0
1984 6 185 2023-02-08 22:50:52 248.8 250.2 21.16 19.23 0.0 19.1 1 0
1985 6 186 2023-02-08 22:51:02 248.8 250.45 21.16 19.23 3.3 19.1 1 0
1986 6 187 2023-02-08 22:51:12 248.99 250.04 21.16 19.23 0.0 19.2 1 0
1987 6 188 2023-02-08 22:51:22 248.73 250.27 21.16 19.23 3.3 19.1 1 0
1988 6 189 2023-02-08 22:51:32 248.92 250.01 21.16 19.23 0.0 19.2 1 0
1989 6 190 2023-02-08 22:51:42 248.94 249.99 21.16 19.23 3.3 19.2 1 0
1990 6 191 2023-02-08 22:51:52 249.03 250.29 21.16 19.23 3.3 19.2 1 0
1991 6 192 2023-02-08 22:52:02 248.85 249.92 21.16 19.23 0.0 19.1 1 0
1992 6 193 2023-02-08 22:52:12 248.64 250.01 21.16 19.23 3.3 19.2 1 0
1993 6 194 2023-02-08 22:52:22 249.06 250.47 21.16 19.23 0.0 19.2 1 0
1994 6 195 2023-02-08 22:52:32 248.9 250.04 21.16 19.23 3.3 19.2 1 0
1995 6 196 2023-02-08 22:52:42 248.83 250.17 21.16 19.23 0.0 19.1 1 0
1996 6 197 2023-02-08 22:52:52 249.06 250.24 21.13 19.23 0.0 19.1 1 0
1997 6 198 2023-02-08 22:53:02 248.83 250.47 21.16 19.23 3.3 19.1 1 0
1998 6 199 2023-02-08 22:53:12 249.01 250.24 21.16 19.23 3.3 19.1 1 0
1999 6 200 2023-02-08 22:53:22 248.57 250.27 21.16 19.23 0.0 19.2 1 0
2000 6 201 2023-02-08 22:53:32 248.83 250.17 21.16 19.23 0.0 19.1 1 0
2001 6 202 2023-02-08 22:53:42 248.62 250.22 21.16 19.23 0.0 19.2 1 0
2002 6 203 2023-02-08 22:53:52 248.85 250.45 21.13 19.23 3.3 19.2 1 0
2003 6 204 2023-02-08 22:54:02 248.87 250.22 21.13 19.23 0.0 19.1 1 0
2004 6 205 2023-02-08 22:54:12 248.87 250.52 21.16 19.23 0.0 19.2 1 0
2005 6 206 2023-02-08 22:54:22 248.73 250.14 21.16 19.26 0.0 19.1 1 0
2006 6 207 2023-02-08 22:54:32 249.06 250.56 21.13 19.23 3.3 19.2 1 0
